entrant_level,campus,fall_term,count_type,ethnicity,n
transfer,Davis,2020,Enr,African American,141
transfer,Davis,2021,Enr,African American,139
transfer,Davis,2022,Enr,African American,132
transfer,Davis,2023,Enr,African American,124
transfer,Davis,2024,Enr,African American,127
transfer,Davis,2025,Enr,African American,148
transfer,Davis,2017,Enr,American Indian,34
transfer,Davis,2018,Enr,American Indian,16
transfer,Davis,2019,Enr,American Indian,18
transfer,Davis,2020,Enr,American Indian,10
transfer,Davis,2021,Enr,American Indian,6
transfer,Davis,2022,Enr,American Indian,16
transfer,Davis,2023,Enr,American Indian,24
transfer,Davis,2024,Enr,American Indian,27
transfer,Davis,2025,Enr,American Indian,24
transfer,Davis,2017,Enr,Asian,929
transfer,Davis,2018,Enr,Asian,878
transfer,Davis,2019,Enr,Asian,878
transfer,Davis,2020,Enr,Asian,968
transfer,Davis,2021,Enr,Asian,964
transfer,Davis,2022,Enr,Asian,890
transfer,Davis,2023,Enr,Asian,873
transfer,Davis,2024,Enr,Asian,919
transfer,Davis,2025,Enr,Asian,888
transfer,Davis,2017,Enr,Hispanic/Latino(a),754
transfer,Davis,2018,Enr,Hispanic/Latino(a),678
transfer,Davis,2019,Enr,Hispanic/Latino(a),734
transfer,Davis,2020,Enr,Hispanic/Latino(a),702
transfer,Davis,2021,Enr,Hispanic/Latino(a),718
transfer,Davis,2022,Enr,Hispanic/Latino(a),645
transfer,Davis,2023,Enr,Hispanic/Latino(a),655
transfer,Davis,2024,Enr,Hispanic/Latino(a),634
transfer,Davis,2025,Enr,Hispanic/Latino(a),682
transfer,Davis,2017,Enr,Pacific Islander,15
transfer,Davis,2018,Enr,Pacific Islander,13
transfer,Davis,2019,Enr,Pacific Islander,17
transfer,Davis,2020,Enr,Pacific Islander,14
transfer,Davis,2021,Enr,Pacific Islander,11
transfer,Davis,2022,Enr,Pacific Islander,14
transfer,Davis,2023,Enr,Pacific Islander,7
transfer,Davis,2024,Enr,Pacific Islander,10
transfer,Davis,2025,Enr,Pacific Islander,8
transfer,Davis,2017,Enr,Unknown,76
transfer,Davis,2018,Enr,Unknown,79
transfer,Davis,2019,Enr,Unknown,58
transfer,Davis,2020,Enr,Unknown,110
transfer,Davis,2021,Enr,Unknown,64
transfer,Davis,2022,Enr,Unknown,49
transfer,Davis,2023,Enr,Unknown,60
transfer,Davis,2024,Enr,Unknown,60
transfer,Davis,2025,Enr,Unknown,53
transfer,Davis,2017,Enr,White,977
transfer,Davis,2018,Enr,White,898
transfer,Davis,2019,Enr,White,858
transfer,Davis,2020,Enr,White,831
transfer,Davis,2021,Enr,White,771
transfer,Davis,2022,Enr,White,782
transfer,Davis,2023,Enr,White,717
transfer,Davis,2024,Enr,White,700
transfer,Davis,2025,Enr,White,709
transfer,Davis,2017,Enr,International,386
transfer,Davis,2018,Enr,International,390
transfer,Davis,2019,Enr,International,358
transfer,Davis,2020,Enr,International,255
transfer,Davis,2021,Enr,International,144
transfer,Davis,2022,Enr,International,86
transfer,Davis,2023,Enr,International,98
transfer,Davis,2024,Enr,International,120
transfer,Davis,2025,Enr,International,101
transfer,Irvine,2017,App,African American,846
transfer,Irvine,2018,App,African American,983
transfer,Irvine,2019,App,African American,970
transfer,Irvine,2020,App,African American,1181
transfer,Irvine,2021,App,African American,1218
transfer,Irvine,2022,App,African American,1126
transfer,Irvine,2023,App,African American,1175
transfer,Irvine,2024,App,African American,1355
transfer,Irvine,2025,App,African American,1285
transfer,Irvine,2017,App,American Indian,97
transfer,Irvine,2018,App,American Indian,95
transfer,Irvine,2019,App,American Indian,88
transfer,Irvine,2020,App,American Indian,124
transfer,Irvine,2021,App,American Indian,87
transfer,Irvine,2022,App,American Indian,127
transfer,Irvine,2023,App,American Indian,155
transfer,Irvine,2024,App,American Indian,162
transfer,Irvine,2025,App,American Indian,158
transfer,Irvine,2017,App,Asian,5971
transfer,Irvine,2018,App,Asian,6271
transfer,Irvine,2019,App,Asian,6532
transfer,Irvine,2020,App,Asian,7321
transfer,Irvine,2021,App,Asian,8314
transfer,Irvine,2022,App,Asian,7805
transfer,Irvine,2023,App,Asian,7693
transfer,Irvine,2024,App,Asian,8709
transfer,Irvine,2025,App,Asian,8885
transfer,Irvine,2017,App,Hispanic/Latino(a),4346
transfer,Irvine,2018,App,Hispanic/Latino(a),5099
transfer,Irvine,2019,App,Hispanic/Latino(a),5074
transfer,Irvine,2020,App,Hispanic/Latino(a),5991
transfer,Irvine,2021,App,Hispanic/Latino(a),6681
transfer,Irvine,2022,App,Hispanic/Latino(a),5732
transfer,Irvine,2023,App,Hispanic/Latino(a),5493
transfer,Irvine,2024,App,Hispanic/Latino(a),6428
transfer,Irvine,2025,App,Hispanic/Latino(a),6529
transfer,Irvine,2017,App,Pacific Islander,55
transfer,Irvine,2018,App,Pacific Islander,52
transfer,Irvine,2019,App,Pacific Islander,53
transfer,Irvine,2020,App,Pacific Islander,59
transfer,Irvine,2021,App,Pacific Islander,62
transfer,Irvine,2022,App,Pacific Islander,68
transfer,Irvine,2023,App,Pacific Islander,49
transfer,Irvine,2024,App,Pacific Islander,67
transfer,Irvine,2025,App,Pacific Islander,61
transfer,Irvine,2017,App,White,4352
transfer,Irvine,2018,App,White,4728
transfer,Irvine,2019,App,White,4942
transfer,Irvine,2020,App,White,5146
transfer,Irvine,2021,App,White,5601
transfer,Irvine,2022,App,White,5135
transfer,Irvine,2023,App,White,4862
transfer,Irvine,2024,App,White,5304
transfer,Irvine,2025,App,White,5268
transfer,Irvine,2017,App,Unknown,508
transfer,Irvine,2018,App,Unknown,502
transfer,Irvine,2019,App,Unknown,476
transfer,Irvine,2020,App,Unknown,752
transfer,Irvine,2021,App,Unknown,465
transfer,Irvine,2022,App,Unknown,401
transfer,Irvine,2023,App,Unknown,501
transfer,Irvine,2024,App,Unknown,586
transfer,Irvine,2025,App,Unknown,531
transfer,Irvine,2017,App,International,3382
transfer,Irvine,2018,App,International,3741
transfer,Irvine,2019,App,International,3605
transfer,Irvine,2020,App,International,3651
transfer,Irvine,2021,App,International,3429
transfer,Irvine,2022,App,International,2421
transfer,Irvine,2023,App,International,2064
transfer,Irvine,2024,App,International,2493
transfer,Irvine,2025,App,International,2669
transfer,Irvine,2017,Adm,African American,358
transfer,Irvine,2018,Adm,African American,330
transfer,Irvine,2019,Adm,African American,352
transfer,Irvine,2020,Adm,African American,327
transfer,Irvine,2021,Adm,African American,322
transfer,Irvine,2022,Adm,African American,339
transfer,Irvine,2023,Adm,African American,367
transfer,Irvine,2024,Adm,African American,389
transfer,Irvine,2025,Adm,African American,365
transfer,Irvine,2017,Adm,American Indian,42
transfer,Irvine,2018,Adm,American Indian,41
transfer,Irvine,2019,Adm,American Indian,43
transfer,Irvine,2020,Adm,American Indian,38
transfer,Irvine,2021,Adm,American Indian,30
transfer,Irvine,2022,Adm,American Indian,52
transfer,Irvine,2023,Adm,American Indian,67
transfer,Irvine,2024,Adm,American Indian,56
transfer,Irvine,2025,Adm,American Indian,57
transfer,Irvine,2017,Adm,Asian,3197
transfer,Irvine,2018,Adm,Asian,2768
transfer,Irvine,2019,Adm,Asian,2966
transfer,Irvine,2020,Adm,Asian,2936
transfer,Irvine,2021,Adm,Asian,3116
transfer,Irvine,2022,Adm,Asian,3416
transfer,Irvine,2023,Adm,Asian,3478
transfer,Irvine,2024,Adm,Asian,3523
transfer,Irvine,2025,Adm,Asian,3607
transfer,Irvine,2017,Adm,Hispanic/Latino(a),2236
transfer,Irvine,2018,Adm,Hispanic/Latino(a),2222
transfer,Irvine,2019,Adm,Hispanic/Latino(a),2154
transfer,Irvine,2020,Adm,Hispanic/Latino(a),2165
transfer,Irvine,2021,Adm,Hispanic/Latino(a),2110
transfer,Irvine,2022,Adm,Hispanic/Latino(a),2070
transfer,Irvine,2023,Adm,Hispanic/Latino(a),2029
transfer,Irvine,2024,Adm,Hispanic/Latino(a),2316
transfer,Irvine,2025,Adm,Hispanic/Latino(a),2162
transfer,Irvine,2017,Adm,Pacific Islander,26
transfer,Irvine,2018,Adm,Pacific Islander,16
transfer,Irvine,2019,Adm,Pacific Islander,20
transfer,Irvine,2020,Adm,Pacific Islander,17
transfer,Irvine,2021,Adm,Pacific Islander,17
transfer,Irvine,2022,Adm,Pacific Islander,21
transfer,Irvine,2023,Adm,Pacific Islander,15
transfer,Irvine,2024,Adm,Pacific Islander,14
transfer,Irvine,2025,Adm,Pacific Islander,20
transfer,Irvine,2017,Adm,Unknown,273
transfer,Irvine,2018,Adm,Unknown,220
transfer,Irvine,2019,Adm,Unknown,220
transfer,Irvine,2020,Adm,Unknown,324
transfer,Irvine,2021,Adm,Unknown,197
transfer,Irvine,2022,Adm,Unknown,171
transfer,Irvine,2023,Adm,Unknown,247
transfer,Irvine,2024,Adm,Unknown,250
transfer,Irvine,2025,Adm,Unknown,234
transfer,Irvine,2017,Adm,White,2469
transfer,Irvine,2018,Adm,White,2223
transfer,Irvine,2019,Adm,White,2312
transfer,Irvine,2020,Adm,White,2306
transfer,Irvine,2021,Adm,White,2188
transfer,Irvine,2022,Adm,White,2120
transfer,Irvine,2023,Adm,White,2145
transfer,Irvine,2024,Adm,White,2235
transfer,Irvine,2025,Adm,White,2186
transfer,Irvine,2017,Adm,International,1707
transfer,Irvine,2018,Adm,International,1104
transfer,Irvine,2019,Adm,International,1485
transfer,Irvine,2020,Adm,International,1696
transfer,Irvine,2021,Adm,International,1694
transfer,Irvine,2022,Adm,International,953
transfer,Irvine,2023,Adm,International,1090
transfer,Irvine,2024,Adm,International,1101
transfer,Irvine,2025,Adm,International,1248
transfer,Irvine,2017,Enr,African American,91
transfer,Irvine,2018,Enr,African American,97
transfer,Irvine,2019,Enr,African American,97
transfer,Irvine,2020,Enr,African American,84
transfer,Irvine,2021,Enr,African American,75
transfer,Irvine,2022,Enr,African American,75
transfer,Irvine,2023,Enr,African American,91
transfer,Irvine,2024,Enr,African American,91
transfer,Irvine,2025,Enr,African American,91
transfer,Irvine,2017,Enr,American Indian,9
transfer,Irvine,2018,Enr,American Indian,13
transfer,Irvine,2019,Enr,American Indian,8
transfer,Irvine,2022,Enr,American Indian,16
transfer,Irvine,2023,Enr,American Indian,18
transfer,Irvine,2025,Enr,American Indian,20
transfer,Irvine,2017,Enr,Asian,1016
transfer,Irvine,2018,Enr,Asian,925
transfer,Irvine,2019,Enr,Asian,1037
transfer,Irvine,2020,Enr,Asian,937
transfer,Irvine,2021,Enr,Asian,1056
transfer,Irvine,2022,Enr,Asian,1127
transfer,Irvine,2023,Enr,Asian,1160
transfer,Irvine,2024,Enr,Asian,1052
transfer,Irvine,2025,Enr,Asian,1211
transfer,Irvine,2017,Enr,Hispanic/Latino(a),672
transfer,Irvine,2018,Enr,Hispanic/Latino(a),686
transfer,Irvine,2019,Enr,Hispanic/Latino(a),714
transfer,Irvine,2020,Enr,Hispanic/Latino(a),632
transfer,Irvine,2021,Enr,Hispanic/Latino(a),638
transfer,Irvine,2022,Enr,Hispanic/Latino(a),571
transfer,Irvine,2023,Enr,Hispanic/Latino(a),658
transfer,Irvine,2024,Enr,Hispanic/Latino(a),648
transfer,Irvine,2025,Enr,Hispanic/Latino(a),610
transfer,Irvine,2017,Enr,Pacific Islander,5
transfer,Irvine,2018,Enr,Pacific Islander,6
transfer,Irvine,2019,Enr,Pacific Islander,5
transfer,Irvine,2022,Enr,Pacific Islander,6
transfer,Irvine,2023,Enr,Pacific Islander,5
transfer,Irvine,2025,Enr,Pacific Islander,8
transfer,Irvine,2017,Enr,Unknown,85
transfer,Irvine,2018,Enr,Unknown,53
transfer,Irvine,2019,Enr,Unknown,65
transfer,Irvine,2020,Enr,Unknown,70
transfer,Irvine,2021,Enr,Unknown,42
transfer,Irvine,2022,Enr,Unknown,33
transfer,Irvine,2023,Enr,Unknown,66
transfer,Irvine,2024,Enr,Unknown,67
transfer,Irvine,2025,Enr,Unknown,64
transfer,Irvine,2017,Enr,White,684
transfer,Irvine,2018,Enr,White,596
transfer,Irvine,2019,Enr,White,698
transfer,Irvine,2020,Enr,White,570
transfer,Irvine,2021,Enr,White,601
transfer,Irvine,2022,Enr,White,530
transfer,Irvine,2023,Enr,White,601
transfer,Irvine,2024,Enr,White,592
transfer,Irvine,2025,Enr,White,610
transfer,Irvine,2017,Enr,International,413
transfer,Irvine,2018,Enr,International,280
transfer,Irvine,2019,Enr,International,466
transfer,Irvine,2020,Enr,International,424
transfer,Irvine,2021,Enr,International,442
transfer,Irvine,2022,Enr,International,221
transfer,Irvine,2023,Enr,International,272
transfer,Irvine,2024,Enr,International,250
transfer,Irvine,2025,Enr,International,183
transfer,Los Angeles,2017,App,African American,1178
transfer,Los Angeles,2018,App,African American,1306
transfer,Los Angeles,2019,App,African American,1331
transfer,Los Angeles,2020,App,African American,1499
transfer,Los Angeles,2021,App,African American,1623
transfer,Los Angeles,2022,App,African American,1503
transfer,Los Angeles,2023,App,African American,1497
transfer,Los Angeles,2024,App,African American,1635
transfer,Los Angeles,2025,App,African American,1657
transfer,Los Angeles,2017,App,American Indian,117
transfer,Los Angeles,2018,App,American Indian,132
transfer,Los Angeles,2019,App,American Indian,120
transfer,Los Angeles,2020,App,American Indian,158
transfer,Los Angeles,2021,App,American Indian,124
transfer,Los Angeles,2022,App,American Indian,152
transfer,Los Angeles,2023,App,American Indian,179
transfer,Los Angeles,2024,App,American Indian,189
transfer,Los Angeles,2025,App,American Indian,188
transfer,Los Angeles,2017,App,Asian,5505
transfer,Los Angeles,2018,App,Asian,5782
transfer,Los Angeles,2019,App,Asian,6106
transfer,Los Angeles,2020,App,Asian,6647
transfer,Los Angeles,2021,App,Asian,7737
transfer,Los Angeles,2022,App,Asian,7293
transfer,Los Angeles,2023,App,Asian,7224
transfer,Los Angeles,2024,App,Asian,8298
transfer,Los Angeles,2025,App,Asian,8794
transfer,Los Angeles,2017,App,Hispanic/Latino(a),4967
transfer,Los Angeles,2018,App,Hispanic/Latino(a),5667
transfer,Los Angeles,2019,App,Hispanic/Latino(a),5638
transfer,Los Angeles,2020,App,Hispanic/Latino(a),6508
transfer,Los Angeles,2021,App,Hispanic/Latino(a),7203
transfer,Los Angeles,2022,App,Hispanic/Latino(a),6250
transfer,Los Angeles,2023,App,Hispanic/Latino(a),5773
transfer,Los Angeles,2024,App,Hispanic/Latino(a),6869
transfer,Los Angeles,2025,App,Hispanic/Latino(a),7043
transfer,Los Angeles,2017,App,Pacific Islander,75
transfer,Los Angeles,2018,App,Pacific Islander,66
transfer,Los Angeles,2019,App,Pacific Islander,63
transfer,Los Angeles,2020,App,Pacific Islander,73
transfer,Los Angeles,2021,App,Pacific Islander,79
transfer,Los Angeles,2022,App,Pacific Islander,67
transfer,Los Angeles,2023,App,Pacific Islander,54
transfer,Los Angeles,2024,App,Pacific Islander,74
transfer,Los Angeles,2025,App,Pacific Islander,68
transfer,Los Angeles,2017,App,White,5582
transfer,Los Angeles,2018,App,White,6116
transfer,Los Angeles,2019,App,White,6312
transfer,Los Angeles,2020,App,White,6248
transfer,Los Angeles,2021,App,White,7103
transfer,Los Angeles,2022,App,White,6312
transfer,Los Angeles,2023,App,White,5935
transfer,Los Angeles,2024,App,White,6365
transfer,Los Angeles,2025,App,White,6554
transfer,Los Angeles,2017,App,Unknown,592
transfer,Los Angeles,2018,App,Unknown,573
transfer,Los Angeles,2019,App,Unknown,594
transfer,Los Angeles,2020,App,Unknown,839
transfer,Los Angeles,2021,App,Unknown,520
transfer,Los Angeles,2022,App,Unknown,473
transfer,Los Angeles,2023,App,Unknown,593
transfer,Los Angeles,2024,App,Unknown,690
transfer,Los Angeles,2025,App,Unknown,646
transfer,Los Angeles,2017,App,International,3855
transfer,Los Angeles,2018,App,International,4116
transfer,Los Angeles,2019,App,International,3950
transfer,Los Angeles,2020,App,International,3989
transfer,Los Angeles,2021,App,International,4075
transfer,Los Angeles,2022,App,International,2893
transfer,Los Angeles,2023,App,International,2724
transfer,Los Angeles,2024,App,International,3058
transfer,Los Angeles,2025,App,International,3351
transfer,Los Angeles,2017,Adm,African American,277
transfer,Los Angeles,2018,Adm,African American,281
transfer,Los Angeles,2019,Adm,African American,281
transfer,Los Angeles,2020,Adm,African American,305
transfer,Los Angeles,2021,Adm,African American,304
transfer,Los Angeles,2022,Adm,African American,348
transfer,Los Angeles,2023,Adm,African American,358
transfer,Los Angeles,2024,Adm,African American,357
transfer,Los Angeles,2025,Adm,African American,298
transfer,Los Angeles,2017,Adm,American Indian,29
transfer,Los Angeles,2018,Adm,American Indian,29
transfer,Los Angeles,2019,Adm,American Indian,26
transfer,Los Angeles,2020,Adm,American Indian,48
transfer,Los Angeles,2021,Adm,American Indian,42
transfer,Los Angeles,2022,Adm,American Indian,42
transfer,Los Angeles,2023,Adm,American Indian,60
transfer,Los Angeles,2024,Adm,American Indian,38
transfer,Los Angeles,2025,Adm,American Indian,44
transfer,Los Angeles,2017,Adm,Asian,1374
transfer,Los Angeles,2018,Adm,Asian,1322
transfer,Los Angeles,2019,Adm,Asian,1276
transfer,Los Angeles,2020,Adm,Asian,1606
transfer,Los Angeles,2021,Adm,Asian,1414
transfer,Los Angeles,2022,Adm,Asian,1785
transfer,Los Angeles,2023,Adm,Asian,1983
transfer,Los Angeles,2024,Adm,Asian,1904
transfer,Los Angeles,2025,Adm,Asian,1902
transfer,Los Angeles,2017,Adm,Hispanic/Latino(a),1215
transfer,Los Angeles,2018,Adm,Hispanic/Latino(a),1262
transfer,Los Angeles,2019,Adm,Hispanic/Latino(a),1163
transfer,Los Angeles,2020,Adm,Hispanic/Latino(a),1392
transfer,Los Angeles,2021,Adm,Hispanic/Latino(a),1290
transfer,Los Angeles,2022,Adm,Hispanic/Latino(a),1467
transfer,Los Angeles,2023,Adm,Hispanic/Latino(a),1499
transfer,Los Angeles,2024,Adm,Hispanic/Latino(a),1594
transfer,Los Angeles,2025,Adm,Hispanic/Latino(a),1500
transfer,Los Angeles,2017,Adm,Pacific Islander,12
transfer,Los Angeles,2018,Adm,Pacific Islander,8
transfer,Los Angeles,2019,Adm,Pacific Islander,10
transfer,Los Angeles,2020,Adm,Pacific Islander,11
transfer,Los Angeles,2021,Adm,Pacific Islander,11
transfer,Los Angeles,2022,Adm,Pacific Islander,14
transfer,Los Angeles,2023,Adm,Pacific Islander,10
transfer,Los Angeles,2024,Adm,Pacific Islander,11
transfer,Los Angeles,2025,Adm,Pacific Islander,17
transfer,Los Angeles,2017,Adm,Unknown,154
transfer,Los Angeles,2018,Adm,Unknown,156
transfer,Los Angeles,2019,Adm,Unknown,166
transfer,Los Angeles,2020,Adm,Unknown,221
transfer,Los Angeles,2021,Adm,Unknown,125
transfer,Los Angeles,2022,Adm,Unknown,156
transfer,Los Angeles,2023,Adm,Unknown,183
transfer,Los Angeles,2024,Adm,Unknown,173
transfer,Los Angeles,2025,Adm,Unknown,173
transfer,Los Angeles,2017,Adm,White,1591
transfer,Los Angeles,2018,Adm,White,1636
